X,Y,OBJECTID,LATITUDE,LONGITUDE,ROUTES,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_OPS_FTU_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,CREATED_DATE,LAST_EDITED_DATE,BX_UPDATE_DATE,BX_UPDATE_USER,LAST_UPDATE_DATE
-77.178574105042856,39.057193579463629,7023,39.057186,-77.178569,,1305974,2000658,10887,PRS,NON,1978-10-18T00:00:00.000Z,UNK,ATWELL RD,FALLS RD,210,MID,OPPO,FALLS RD + ATWELL RD,,KFH,2012-02-13T00:00:00.000Z,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,Y,Y,Y,NON,NON,1.5,N,N,U,N,N,N,E,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.220723747891981,38.761717971536939,7024,38.76171,-77.220719,,1305131,5000052,228,PRS,NON,1997-06-29T00:00:00.000Z,REV,TANWORTH DR,ROLLING RD,147,FAR,100' S OF -,ROLLING RD + TANWORTH DR,,KFH,2012-04-04T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,ASP,NON,N,N,E,7,N,Y,N,NON,NON,3.5,N,Y,Y,N,N,Y,Y,N,N,N,N,NPL,135,N,Y,N,N,U,U,U,U,,,,,
-77.096344247746899,38.867628703046002,7025,38.867621,-77.096339,,1304529,6000309,3774,PRS,NON,1901-01-01T00:00:00.000Z,REV,S OLD GLEBE RD,S GLEBE RD,307,NEA,UNKNOWN,S GLEBE RD + S OLD GLEBE RD,,KFH,2007-03-12T00:00:00.000Z,1,INS,ARTA,N,Y,N,Y,SWK,CON,NON,Y,N,E,7,Y,Y,Y,NON,UNK,4.9,N,N,Y,N,Y,U,N,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.218721861625866,38.82813384523989,7026,38.828126,-77.218717,,1302301,5000736,1730,PRS,NON,1980-12-04T00:00:00.000Z,UNK,INVERTON RD,AMERICANA DR,194,UNK,UNKNOWN,AMERICANA DR + INVERTON RD,,KFH,2012-05-08T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,U,Y,N,N,E,N,N,N,N,YUN,,N,N,N,N,U,U,U,U,,,,,
-76.96718257928886,38.856942586898548,7027,38.856935,-76.967177,,1309960,1000270,3133,PRS,NON,1946-09-01T00:00:00.000Z,REV,ERIE ST SE,NAYLOR RD SE,332,NEA,UNKNOWN,NAYLOR RD SE + ERIE ST SE,,KFH,2006-05-04T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,3,N,Y,N,NON,UNK,5.5,N,N,N,N,N,N,N,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-77.009253383562879,38.897823626369679,7028,38.897816,-77.009248,,1308227,1001065,5686,PRS,NON,1958-09-07T00:00:00.000Z,REV,MASSACHUSETTS AVE NW,N CAPITOL ST NW,184,NEA,40' N OF STOP LINE,N CAPITOL ST NW + MASSACHUSETTS AVE NW,,KFH,2009-07-20T00:00:00.000Z,1,INS,UNKW,N,Y,Y,Y,58U,CON,UNK,Y,N,E,6,N,Y,N,NON,UNK,5.4,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,Y,U,U,,,,,
-76.905128481207569,38.906704441808387,7029,38.906697,-76.905123,,1301662,3001135,6293,PRS,NON,1975-04-24T00:00:00.000Z,REV,CYPRESSTREE DR,SHERIFF RD,73,FAR,UNKNOWN,SHERIFF RD + CYPRESSTREE DR,,KFH,2006-08-14T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,3,N,N,N,NON,UNK,,N,N,N,N,N,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.099707168194911,38.934020615147915,7030,38.934013,-77.099702,,1304261,1002174,7793,PRS,NON,1946-03-03T00:00:00.000Z,REV,MILLWOOD LN NW,LOUGHBORO RD NW,334,FAX,UNKNOWN,LOUGHBORO RD NW + MILLWOOD LN NW,,KFH,2006-05-26T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,<58,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,,N,N,U,Y,N,N,U,Y,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.968939357947022,38.921471547886739,7031,38.921464,-76.968934,,1305485,1001792,7118,PRS,NON,1941-08-09T00:00:00.000Z,REV,26TH ST NE,BLADENSBURG RD NE,32,NEX,UNKNOWN,BLADENSBURG RD NE + 26TH ST NE,,KFH,2006-08-17T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,6.5,Y,N,U,Y,Y,Y,U,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,,,,,
-77.27283761849678,38.810185879426619,7032,38.810178,-77.272833,,1300244,5000503,1040,PRS,NON,1989-10-11T00:00:00.000Z,UNK,QUEENS WOOD DR,GUINEA RD,86,UNK,UNKNOWN,GUINEA RD + QUEENS WOOD DR,,KFH,2012-05-08T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,U,Y,N,N,E,N,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,,,,,
-77.058284120424602,38.982156548748513,7033,38.982149,-77.058279,,1309529,1002855,9668,PRS,NON,1960-09-12T00:00:00.000Z,UNK,33RD ST NW,WESTERN AVE NW,44,FAR,65' E OF -,WESTERN AVE NW + 33RD ST NW,,KFH,2006-05-26T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,U,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.028349184909459,38.958506571870416,7034,38.958499,-77.028344,,1308646,1002645,8801,PRS,NON,1901-01-01T00:00:00.000Z,REV,MADISON ST NW,GEORGIA AVE NW,183,NEA,UNKNOWN,GEORGIA AVE NW + MADISON ST NW,,KFH,2006-06-12T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,BRK,NON,Y,N,E,4,Y,Y,N,NON,UNK,5.6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-77.079917169221645,38.948069593171788,7035,38.948062,-77.079912,,1304669,1003486,17571,PRS,NON,1981-03-05T00:00:00.000Z,UNK,ALBEMARLE ST NW,WISCONSIN AVE NW,153,NEA,LIMITED EXPRESS STOP,WISCONSIN AVE NW + ALBEMARLE ST NW,,KFH,2009-06-09T00:00:00.000Z,,UNK,UNKW,N,Y,Y,Y,58O,CON,SHL,Y,N,E,8,N,Y,N,NON,UNK,4.9,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,Y,Y,U,U,,,,,
-76.95077766549025,38.837778559962786,7036,38.837771,-76.950772,,1309847,3000618,2200,PRS,NON,1901-01-01T00:00:00.000Z,REV,28TH AVE,IVERSON ST,238,FAR,UNKNOWN,IVERSON ST + 28TH AVE,,KFH,2006-07-06T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,6.2,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.174059080895844,38.932007638020252,7037,38.932,-77.174054,,1306209,5001673,7660,PRS,NON,1901-01-01T00:00:00.000Z,REV,HAMPTON RIDGE DR,OLD DOMINION DR,315,NEA,UNKNOWN,OLD DOMINION DR + HAMPTON RIDGE DR,,KFH,2012-03-29T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,ASP,NON,N,N,E,4,N,N,Y,NON,NON,1.3,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.112048134293687,38.959157582954525,7038,38.95915,-77.112043,,1304337,2000011,8827,PRS,NON,1960-06-13T00:00:00.000Z,REV,WESTBARD AVE,MASSACHUSETTS AVE,120,MID,UNKNOWN,MASSACHUSETTS AVE + WESTBARD AVE,,KFH,2012-03-20T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,6.7,Y,N,U,E,Y,N,E,E,N,N,N,NPL,150,N,N,N,U,U,U,U,U,,,,,
-77.036509186499117,38.955901576023223,7039,38.955894,-77.036504,,1308382,1002904,11807,PRS,NON,1943-06-08T00:00:00.000Z,REV,MORROW DR,16TH ST NW,182,FAR,KENNEDY ST-EXTD,16TH ST NW + MORROW DR,,KFH,2009-06-08T00:00:00.000Z,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,7,N,Y,N,UNK,UNK,5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,Y,U,U,U,U,,,,,
-77.036501177131242,38.960313571073101,7040,38.960306,-77.036496,,1308380,1002902,11805,PRS,NON,1941-08-16T00:00:00.000Z,REV,NICHOLSON ST NW,16TH ST NW,181,NEA,UNKNOWN,16TH ST NW + NICHOLSON ST NW,,KFH,2006-05-19T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58O,CON,TRC,Y,Y,U,6,N,Y,N,NON,UNK,3.5,Y,N,Y,Y,Y,N,Y,Y,N,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-76.895609670226989,38.857726427770245,7041,38.857719,-76.895604,,1303689,3000785,3203,PRS,NON,1901-01-01T00:00:00.000Z,REV,ELMHURST ST,COUNCIL DR,337,NEA,UNKNOWN,COUNCIL DR + ELMHURST ST,,KFH,2006-08-04T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,5.1,N,N,N,N,N,U,N,N,Y,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.889877521297478,38.90024441366976,7042,38.900237,-76.889872,,1301639,3001078,5864,PRS,NON,1986-06-22T00:00:00.000Z,REV,JADELEAF AVE,SEAT PLEASANT DR,232,NEX,55' E OF APT DRWY,SEAT PLEASANT DR + JADELEAF AVE,,KFH,2006-11-27T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,5,Y,Y,N,NON,UNK,5,Y,N,U,Y,Y,N,U,Y,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.077276130499129,38.975813556693247,7043,38.975806,-77.077271,,1308978,2000061,9530,PRS,NON,1901-01-01T00:00:00.000Z,UNK,QUINCY ST,CONNECTICUT AVE,180,NEX,UNKNOWN,CONNECTICUT AVE + QUINCY ST,,KFH,2012-03-16T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,,N,N,U,Y,N,N,E,Y,N,N,N,NSG,150,N,N,N,U,U,U,U,U,,,,,
-77.11900422146536,38.814101792480606,7044,38.814094,-77.118999,,1303240,4000160,1194,PRS,NON,1976-10-27T00:00:00.000Z,UNK,HOLMES RUN PKY,N PICKETT ST,8,UNK,OPPO VEPCO POLE #CA06,N PICKETT ST + HOLMES RUN PKY,,KFH,2009-02-10T00:00:00.000Z,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,SLP,,N,N,U,Y,N,U,U,Y,N,N,N,NSG,,N,N,U,U,U,U,U,U,,,,,
-77.13957713596848,38.852013751540518,7045,38.852006,-77.139572,,1302858,5001011,2847,PRS,NON,1901-01-01T00:00:00.000Z,UNK,#6017,VISTA DR,123,MID,FRT,VISTA DR + #6017,,KFH,2012-04-25T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,,N,N,U,E,N,N,E,E,N,N,N,YUN,,N,N,N,N,U,U,U,U,,,,,
-77.024819238172995,38.939648589947097,7046,38.939641,-77.024814,,1301976,1002294,8038,PRS,NON,1901-01-01T00:00:00.000Z,REV,SHEPHERD ST NW,GEORGIA AVE NW,349,NEA,UNKNOWN,GEORGIA AVE NW + SHEPHERD ST NW,,KFH,2006-06-06T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,3.8,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-76.776436688149587,38.891913193893849,7047,38.891906,-76.776431,,1310616,3003118,14916,PRS,NON,1999-12-12T00:00:00.000Z,REV,KEVERTON DR,WHITEHOLM DR,142,NEA,100' N OF,WHITEHOLM DR + KEVERTON DR,,KFH,2006-12-06T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,N,N,NON,UNK,6.4,Y,Y,Y,Y,N,N,N,N,Y,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.044012955629697,39.144042585157145,7048,39.144035,-77.044008,,1301001,2001074,12956,PRS,NON,1986-08-31T00:00:00.000Z,REV,DOCTOR BIRD RD,OLNEY SANDY SPRING RD,92,NEA,BET 1ST & 2ND DRWYS TO OLNEY THEATRE,OLNEY SANDY SPRING RD + DOCTOR BIRD RD,,KFH,2012-02-09T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,8,N,Y,Y,NON,NON,4.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,Y,U,U,U,U,,,,,
-77.049564279139233,38.909578629347848,7049,38.909571,-77.049559,,1307561,1001433,6462,PRS,NON,1901-01-01T00:00:00.000Z,REV,23RD ST NW,P ST NW,90,NEA,UNKNOWN,P ST NW + 23RD ST NW,,KFH,2009-06-12T00:00:00.000Z,1,INS,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,5,Y,Y,N,NON,UNK,6.3,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,Y,U,U,U,U,,,,,
-77.085194094727399,38.999716527376293,7050,38.999709,-77.085189,,1309190,2000221,10083,PRS,NON,1980-03-14T00:00:00.000Z,REV,UNIVERSITY RD,JONES BRIDGE RD,250,NEA,30' E OF ENTR TO #4301,JONES BRIDGE RD + UNIVERSITY RD,,KFH,2012-03-01T00:00:00.000Z,1,INS,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,8,N,Y,Y,NON,NON,1.2,Y,N,Y,E,Y,N,Y,E,Y,Y,Y,NSG,150,N,Y,N,U,U,U,U,U,,,,,
-77.110118186601625,38.896987669377751,7051,38.89698,-77.110113,,1304506,6000739,5620,PRS,NON,1901-01-01T00:00:00.000Z,REV,N RANDOLPH ST,LEE HWY,95,FAR,UNKNOWN,LEE HWY + N RANDOLPH ST,,KFH,2007-01-16T00:00:00.000Z,1,INS,UNKW,N,Y,N,Y,SWK,UNK,UNK,U,N,E,4,N,N,Y,NON,SLP,4.1,N,N,Y,N,N,N,N,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.20948795901495,38.875253750688266,7052,38.875246,-77.209483,,1302738,5001313,4176,PRS,NON,1992-03-26T00:00:00.000Z,UNK,WINDSOR DR,LEE HWY,264,UNK,50' W OF VEPCO POLE #XA21 (#7642),LEE HWY + WINDSOR DR,,KFH,2012-04-12T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,E,N,N,N,E,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.002658650354803,38.819130696187301,7053,38.819123,-77.002653,,1306671,3002832,18649,PRS,NON,1978-08-21T00:00:00.000Z,UNK,#5035B,EASTOVER SHOPPING CENTER,225,ATP,BANDED TO UPRIGHT,EASTOVER SHOPPING CENTER + #5035B,,KFH,2006-04-11T00:00:00.000Z,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,N,N,U,N,U,U,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.031825340181669,38.897199636948358,7054,38.897192,-77.03182,,1307164,1001037,16813,PRS,NON,1901-01-01T00:00:00.000Z,REV,F ST NW,14TH ST NW,3,NEA,UNKNOWN,14TH ST NW + F ST NW,,KFH,2009-05-13T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,11,Y,Y,Y,NON,SLP,4.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-77.091388143370651,38.962543576302807,7055,38.962536,-77.091383,,1309537,2000034,9006,PRS,NON,1901-01-01T00:00:00.000Z,REV,SHOEMAKER FARM LN,WILLARD AVE,284,FAR,40' W OF 1ST DRWY,WILLARD AVE + SHOEMAKER FARM LN,,KFH,2012-03-19T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,8,Y,Y,Y,NON,NON,3.4,N,Y,Y,E,N,Y,Y,E,N,N,N,NSG,40,N,N,N,U,U,U,U,U,,,,,
-76.960839316455704,38.936033526033754,7056,38.936026,-76.960834,,1305360,3002634,13357,PRS,NON,1901-01-01T00:00:00.000Z,REV,RHODE ISLAND AVE,34TH ST,184,FAR,@ PEPCO POLE #811401-0748,34TH ST + RHODE ISLAND AVE,,KFH,2006-08-23T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,5,N,N,N,NON,UNK,3.2,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,YMR,,U,Y,U,N,U,U,U,U,,,,,
-77.004829037561436,39.031360536285703,7057,39.031353,-77.004824,,1300669,2000437,10548,PRS,NON,1991-02-19T00:00:00.000Z,UNK,#10722,COLUMBIA PIKE,216,NEA,N OF ENTR TO #10722,COLUMBIA PIKE + #10722,,KFH,2012-02-23T00:00:00.000Z,1,FRE,NAPP,N,N,N,N,58O,CON,BNH,N,N,E,4,N,Y,Y,NON,NON,3.6,Y,N,U,Y,Y,N,E,Y,Y,Y,N,NSG,150,N,Y,N,N,U,U,U,U,,,,,
-77.064298192351302,38.943055595070838,7058,38.943048,-77.064293,,1302252,1003128,18305,PRS,NON,2006-12-28T00:00:00.000Z,REV,INTERNATIONAL DR NW,VAN NESS ST NW,89,FAR,20' W OF LIGHT P0LE,VAN NESS ST NW + INTERNATIONAL DR NW,,KFH,2006-04-24T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,58U,BRK,NON,Y,N,E,6,Y,Y,N,NON,UNK,6.7,Y,Y,Y,N,Y,Y,Y,U,N,N,N,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-77.276606459526974,38.755332986299706,7059,38.755325,-77.276602,,1300217,5000017,171,PRS,NON,1997-06-29T00:00:00.000Z,REV,LEE CHAPEL RD,FAIRFAX COUNTY PKY,329,NEA,UNKNOWN,FAIRFAX COUNTY PKY + LEE CHAPEL RD,,KFH,2012-04-16T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,4.6,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.243705663370051,38.776478965854075,7060,38.776471,-77.243701,,1305040,5000150,374,PRS,NON,1974-09-01T00:00:00.000Z,REV,WYNGATE DR,OLD KEENE MILL RD,42,NEA,UNKNOWN,OLD KEENE MILL RD + WYNGATE DR,,KFH,2012-04-30T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,N,E,3,N,Y,Y,NON,NON,6.3,N,N,Y,E,N,N,N,E,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,,,,,
-77.076462057698734,39.044718550774164,7061,39.044711,-77.076457,,1309032,2000549,10715,PRS,NON,1965-09-15T00:00:00.000Z,REV,SPRUELL DR,CONNECTICUT AVE,178,MIX,@ PEPCO POLE #746738,CONNECTICUT AVE + SPRUELL DR,,KFH,2012-03-02T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,4,N,N,N,E,N,N,N,E,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,,,,,
-77.065867368059756,38.845058713362121,7062,38.845051,-77.065862,,1303378,6000060,2511,PRS,NON,1901-01-01T00:00:00.000Z,REV,S LANG ST,VA-120,78,NEA,UNKNOWN,VA-120 + S LANG ST,,KFH,2007-04-05T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,UNK,UNK,U,N,E,6,N,N,N,NON,UNK,6.8,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.17993102110691,38.857820765703117,7063,38.857813,-77.179926,,1302342,5001073,3211,PRS,NON,1901-01-01T00:00:00.000Z,REV,BEECHTREE LN,ANNANDALE RD,253,NEX,UNKNOWN,ANNANDALE RD + BEECHTREE LN,,KFH,2012-04-17T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,,N,N,U,Y,N,N,E,N,N,N,N,YUN,,N,N,N,N,U,U,U,U,,,,,
-77.182897011321685,38.857321768554037,7064,38.857314,-77.182892,,1302340,5001066,3183,PRS,NON,1901-01-01T00:00:00.000Z,REV,ROSE LN,ANNANDALE RD,82,NEA,UNKNOWN,ANNANDALE RD + ROSE LN,,KFH,2012-04-17T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,E,N,N,N,E,N,N,Y,YUN,,N,N,N,N,U,U,U,U,,,,,
-76.997943396401851,38.900316616245362,7065,38.900309,-76.997938,,1308008,1001151,17481,PRS,NON,1989-07-20T00:00:00.000Z,UNK,6TH ST NE,H ST NE,269,NEA,E OF 2ND DRWY E OF -,H ST NE + 6TH ST NE,,KFH,2009-07-17T00:00:00.000Z,1,INS,UNKW,N,Y,Y,Y,58O,CON,SHL,Y,N,E,7,N,Y,N,SHL,UNK,4.7,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,N,Y,U,N,U,U,U,U,,,,,
-77.005675577878151,38.838351680697883,7066,38.838344,-77.00567,,1309857,1000107,2229,PRS,NON,1901-01-01T00:00:00.000Z,REV,UPSAL ST SE,MARTIN LUTHER KING JR AVE SE,30,FAR,UNKNOWN,MARTIN LUTHER KING JR AVE SE + UPSAL ST SE,,KFH,2006-04-19T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,4.7,Y,N,Y,N,N,N,N,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-76.972671190464126,38.969756521360722,7067,38.969749,-76.972666,,1305326,3001942,9303,PRS,NON,1958-06-15T00:00:00.000Z,REV,SHERIDAN ST,23RD AVE,1,FAR,UNKNOWN,23RD AVE + SHERIDAN ST,,KFH,2006-09-21T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,4.5,Y,Y,Y,Y,N,N,N,N,Y,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.961773299692425,38.94086352498995,7068,38.940856,-76.961768,,1305727,3001467,8092,PRS,NON,1950-04-09T00:00:00.000Z,REV,34TH ST,RAINIER AVE,313,FAR,UNKNOWN,RAINIER AVE + 34TH ST,,KFH,2006-08-23T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,1.4,N,N,N,N,N,N,N,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.839419251463099,38.985527352017172,7069,38.98552,-76.839414,,1311195,3002160,9756,PRS,NON,1980-02-06T00:00:00.000Z,REV,PALAMAR DR,GOOD LUCK RD,216,FAR,ENTR TO DUVAL H S,GOOD LUCK RD + PALAMAR DR,,KFH,2006-10-30T00:00:00.000Z,1,INS,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,6.5,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,,,,,
-76.863746434316099,38.93162337058525,7070,38.931616,-76.863741,,1310371,3001345,7646,PRS,NON,1968-03-15T00:00:00.000Z,REV,REED ST,GLENARDEN PKY,116,NEA,UNKNOWN,GLENARDEN PKY + REED ST,,KFH,2006-09-02T00:00:00.000Z,1,INS,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,N,Y,NON,UPV,,N,N,N,N,N,N,N,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-76.912205078077605,39.043882431755478,7071,39.043875,-76.9122,,1300926,3002490,10703,PRS,NON,1994-03-21T00:00:00.000Z,REV,ODELL RD,POWDER MILL RD,336,NEA,@ CORNER,POWDER MILL RD + ODELL RD,,KFH,2009-05-22T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.963146743014974,38.810363606902328,7072,38.810356,-76.963141,,1306672,3002746,13829,PRS,NON,1999-12-12T00:00:00.000Z,UNK,HENSON CREEK MANOR,EVERHART PL,210,UNK,@ CATCH BASIN,EVERHART PL + HENSON CREEK MANOR,,KFH,2006-09-26T00:00:00.000Z,,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,,N,N,U,Y,N,N,U,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.019978178890909,38.962820566751233,7073,38.962813,-77.019973,,1308431,1002701,9022,PRS,NON,1901-01-01T00:00:00.000Z,REV,PEABODY ST NW,5TH ST NW,179,NEA,UNKNOWN,5TH ST NW + PEABODY ST NW,,KFH,2006-05-10T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,2.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,N,U,Y,U,U,U,U,,,,,
